i_episode,cumulated_reward,epsilon,error_dist
0,0.21706637064581513,0.9,1.182045678897551
1,0.21436179430102897,0.8999974500038251,1.1756130652125663
2,0.48885858901965884,0.899990650051425,1.2254164439157784
3,0.42167645717809266,0.8999804502248234,0.7130842876112554
4,0.20805059170057327,0.8999702505206192,1.2421738271985874
5,0.12436240556028033,0.8999575010624825,1.1719377607634103
6,0.17148197950376276,0.8999422019651556,1.1828336435570839
7,0.5153547113670649,0.8999184039166749,1.1736602025625307
8,0.25356621657843026,0.8998980061197556,1.2602675525669182
9,0.31838085195233434,0.8998750591833755,1.149325530373042
10,0.24221481449003535,0.8998495633140399,1.2083946343131151
11,1.2402180014727073,0.8998121707558963,1.1630732537057213
12,0.12788520550238314,0.8997815780684207,1.2055148024291393
13,-1,0.899770530979712,1.5
14,1.2360956033295074,0.8997229451623925,1.168886882314258
15,1.327148768089074,0.8996719633151536,1.1819598417791026
16,0.2400646227937655,0.8996311800397208,1.2425102421478504
17,0.1562307631559563,0.8995878499544652,1.2275332285696245
18,10.346169371258163,0.8994196482126959,0.10345633140262665
19,0.29433946287160917,0.8993712326726038,1.125849229473648
20,0.26968061523964937,0.8993202719274811,1.1876138249922517
21,0.2853769603305565,0.8992667664357903,1.195728169827737
22,1.246020096098242,0.8991920342486083,1.1336023114953167
23,5.4423005960738715,0.8990357972885479,0.10028902960416149
24,0.2388937984076951,0.8989746689117911,1.2016680813824492
25,0.5128093957746327,0.8988897756896319,1.1959817108506987
26,-0.5181923914029692,0.8988235648693839,1.252025342618874
27,4.305362144918349,0.8986402387793029,0.18223944823325655
28,-0.16525988107441392,0.8985689559931642,1.150830153235423
29,6.083154907123146,0.8982983056672241,0.0363203694447726
30,0.292202024471921,0.8982219622552191,1.166147852097428
31,1.2630767130707654,0.8981167892527605,1.2214664341417742
32,1.5208639950739276,0.897981101421796,1.177733786335234
33,0.2175299802429902,0.8978971554481495,1.1875656528253478
34,0.2578386300143247,0.8978106743489048,1.1626247525383215
35,0.25754077724167534,0.897721658901491,1.210629847053538
36,0.31387157592466863,0.8976301099060642,1.106664256227563
37,0.30770030641772084,0.8975360281854966,1.1566113486273397
38,0.54264558593458,0.8974072124994524,1.2419273484371531
39,-1,0.8973741642626097,1.4574692870867425
40,1.2784501848229022,0.8972385952421387,1.1442787046798282
41,0.30813885958676557,0.8971343913035974,1.1543251734004603
42,0.28924775945097125,0.8970276590945634,1.2108183834486563
43,0.31967702498729067,0.8969183995739307,1.179600043726243
44,0.26805718227026776,0.8968066137232152,1.197932164592308
45,1.2965844816166663,0.8966542022501891,1.1830951283673365
46,0.2471618732210319,0.8965373720317491,1.2160818680734777
47,6.570394782818786,0.8961395929523003,0.04817587939102301
48,5.427424902577428,0.89573354340737,0.1255221838224313
49,0.6304261286515538,0.8955677958766509,1.1594833554949813
50,0.2565123941795644,0.8954409702194314,1.2024088299878142
51,0.27726698642272973,0.8953116276459471,1.170006155082067
52,0.25881305004041866,0.8951797693172513,1.1962378284135466
53,0.6381032911210531,0.8950006101976938,1.188264458018234
54,6.480835152679403,0.8945900396778552,0.17414041270274971
55,-0.45296139474385066,0.894450693817658,1.1974916089459242
56,0.2772137161279722,0.89426155804624,1.2405081356051697
57,0.5254058294103203,0.8940690883533842,1.2278740964290364
58,1.2420019821623378,0.8938732870387169,1.2228501753820153
59,5.419893974510118,0.8934253092719223,0.07811664585424145
60,0.5306029637837137,0.8932229114864028,1.1668724404058373
61,0.26660382587278963,0.8930686158120854,1.1756810769891703
62,0.06928257224659884,0.892911819632041,1.182892428047768
63,-1,0.8928587178601276,1.4702545506713889
64,-1,0.8928047766283224,1.473342920422901
65,1.3099502386223851,0.8925856758707317,1.129174045780898
66,0.6210096316370053,0.8923632626121436,1.1437217916190792
67,0.3291864909277773,0.8921939646113778,1.1610366473688856
68,0.3996763651261652,0.8920221745657773,1.171911221163087
69,0.2619386289440313,0.8918478940143016,1.16970887051601
70,0.1495325769734417,0.8916711245180053,1.2273760844624104
71,-1,0.8916113679895464,1.4555973382501353
72,0.3188976685765985,0.8914295995657572,1.1455217902051342
73,6.280806051568113,0.8909383481389892,0.037752473488155754
74,5.666032192661797,0.8904406599671245,0.07667643437907397
75,1.2420255507654105,0.8901885655851823,1.1546817074680296
76,0.28742981339550067,0.8899970244287505,1.198030084309192
77,0.5648026376550643,0.8897383451838751,1.1688139900945542
78,0.27831901228889055,0.8895418693996653,1.2213767221008545
79,-1,0.8894755482117042,1.4557951339133997
80,0.3606473715826144,0.8892740982550952,1.1668177777085913
81,0.2431155242134475,0.8890701794263602,1.184360684936687
82,4.634273963820945,0.8885199298902366,0.061005393003800604
83,0.2681555826355577,0.8883111644200736,1.192692462450741
84,-1,0.8882407492397413,1.4575036578888636
85,1.6355370862759182,0.8878845726142083,1.1728668638923851
86,5.680020310801313,0.8871643016426702,0.15924767520862973
87,0.30883033715814534,0.8869458302716957,1.1883315859879258
88,1.5584797225913625,0.8865776551108513,1.2168228080032892
89,-1,0.8865032030127139,1.459935445648822
90,0.21339487076880848,0.8862773776356981,1.1911262523222437
91,0.25963504086942435,0.8860491050722262,1.1886477566875684
92,1.2224271233240245,0.885741495605173,1.2489368034055113
93,0.19107063239526756,0.8855083562523512,1.2580130376181482
94,-1,0.8854298221580238,1.48690068078502
95,0.25894814386440523,0.8851917585843794,1.2467104002653673
96,0.3176138372794657,0.8849512579916547,1.15920860057253
97,0.2938037703975711,0.884708322524404,1.1833236928807265
98,0.2539577524007013,0.884462954348471,1.1996071526458414
99,1.4480037458664903,0.8840499974013449,1.221519351550763
100,0.3111238871161661,0.8837998199306215,1.1494520612159902
101,0.3127805577197178,0.8835472168564807,1.1811182686178459
102,0.30446215613914673,0.8832921904291561,1.1652491404880285
103,1.5184942508368882,0.8828631554370782,1.170482140578993
104,0.47275906933146716,0.8825167564204074,0.8080688025575193
105,0.12864554953182172,0.8822545549410359,1.2261750458451548
106,0.27880327517920356,0.8819899400685592,1.1866266346326708
107,0.2654813253617134,0.8817229141577488,1.2122249302787345
108,0.6348591426410557,0.8813636874573867,1.1976240613567333
109,0.3252883306616843,0.8810918759751873,1.1764575640059676
110,0.29404715337740184,0.8808176609040907,1.1908119170828866
111,1.2684628694925961,0.880448859742566,1.1983285640409225
112,-1,0.8803558546786557,1.4900521084576754
113,-1,0.8802620297682844,1.4577697824647335
114,-1,0.8801673852917284,1.4726900781653411
115,0.42176743352983337,0.8797855961127378,1.2505133774465889
116,4.956625718381782,0.87882360288519,0.09204009303279448
117,0.31892058632946574,0.8785327368505526,1.1755507539743408
118,-0.37273121259204567,0.8782394881697863,1.1975020788544752
119,0.23206641463858846,0.8779438594453766,1.2209854510702771
120,0.319506395521729,0.8776458533003009,1.1842250010313597
121,0.20468887280184278,0.8773454723779887,1.2063748208948468
