i_episode,cumulated_reward,epsilon,error_dist
0,-8.648069488170538,0.9,1.1979002487842614
1,-8.64388884597588,0.899983000169999,1.209879251683452
2,-7.548063826498764,0.8999376689521664,1.1201723196118096
3,-7.672884887392774,0.8998696766583782,1.2229648082405562
4,-8.64744965527423,0.8998016898037561,1.1876861376671475
5,-8.709699887380898,0.8997167138836425,1.2139207876312568
6,-8.140770993260364,0.8995807700852151,1.194658635540645
7,-8.669236275120303,0.8994618371029061,1.2298508137773305
8,-1.5861624074346583,0.8990994773613173,0.18079340421517673
9,-7.5028006947290775,0.8988957179388594,1.1759234153466778
10,-9.253516467340237,0.898725955772054,1.157163487888139
11,-7.632359496535535,0.8984770326688676,1.2537067506869357
12,-8.65300479137927,0.8982734226152109,1.2271262005463939
13,-8.570221855296321,0.8980529001944879,1.13986410716968
14,-8.712677192603149,0.8978154786230047,1.1966311666522522
15,-8.684824970136802,0.8975611721272995,1.2154041882341595
16,-8.325376364792694,0.8971996231631223,1.1855251436134235
17,-8.659940918953799,0.8969116242538359,1.210950044557746
18,-8.656563788425306,0.8966067909423928,1.191166492675399
19,-7.646750880725101,0.8961779521499835,1.1602376980611675
20,-8.485127012547247,0.8957267775660871,1.206947468256847
21,-8.659765249245691,0.8953716469021692,1.178794766643771
22,-8.708741030179516,0.894999765197507,1.20931757496265
23,-8.67137140442736,0.8946111546927848,1.2318046799998126
24,-8.661369851333498,0.8942058386221713,1.227874743207612
25,-10,0.8940651493734973,1.305150370585285
26,-8.719945365030572,0.8936263495936537,1.2066243960415703
27,-7.57715853741033,0.8930191572374252,1.129477383817257
28,20.26742105556383,0.8916040740559662,0.04542970437735708
29,-9.058134941415263,0.8911160852234551,1.2059835357096707
30,-8.567707942319686,0.8906115669429409,1.1190680200334244
31,-8.779717328958668,0.8900905493035944,1.2141263060147907
32,-10,0.8899113491017775,1.286059427619999
33,-8.606051556552828,0.8893571905038237,1.1240334777343457
34,-8.521601985373694,0.8887866216296842,1.1988837123068032
35,-8.567654625180463,0.8881996764493235,1.188269468702882
36,-8.58665592903926,0.8875963898915027,1.160604026164222
37,-8.740580909348452,0.886976797840316,1.2110392285946932
38,-8.732398931088868,0.8863409371316329,1.1811056570802372
39,-8.672820888553725,0.8856888455494484,1.198803221282929
40,-8.59870173362341,0.8850205618221415,1.11227196695822
41,-8.721896500864784,0.8841081049085562,1.152227399032049
42,-2.5369395952934326,0.8820087987209355,0.07671058132705094
43,-8.215395211317858,0.8810553087371338,1.1794963070880575
44,-8.597663206109473,0.8803243017556913,1.1539982183030857
45,-8.745703680833595,0.8795773460645918,1.2137187087788317
46,-7.576666696265407,0.8785603550687531,1.1899999208693877
47,-8.320641957473164,0.8775225432549904,1.2598525916268504
48,19.944437629052434,0.8751427069396525,0.0675480801692205
49,-8.662297320748984,0.8743344631909751,1.1876485806860806
50,-8.693541273511599,0.8735105407576609,1.223332039805878
51,19.653352631865598,0.8712736356568636,0.08274588508877324
52,17.821793776431427,0.8689991255524963,0.054314336526895275
53,-7.530748475195774,0.8678424243830856,1.1618705672650866
54,-0.23250136121221487,0.8651969029870475,0.2729917634279001
55,-7.629486599443938,0.864002157223729,1.2296086772074324
56,-8.663897267263843,0.8630909851592423,1.183413008805747
57,-8.596310687918907,0.8621645895819686,1.1846622003493235
58,-7.502560512293627,0.8609094126038289,1.181241952748559
59,-7.635550447865338,0.8596345849220819,1.2156944759416268
60,2.7552399632925564,0.8560800185291879,0.19825643147293753
61,-7.510107899920773,0.8547698609161335,1.1499276364683955
62,-8.65876601842617,0.8537725647400134,1.1743650718726537
63,-8.664547969955992,0.8527604490752128,1.2358081880604208
64,-8.827285311116045,0.851733573041261,1.197652607770621
65,-7.672865322804361,0.8503451052010822,1.1941228761522231
66,-8.511352426051275,0.8489377366635301,1.148804967880198
67,-9.124675098466222,0.8478678770624204,1.1549758188351678
68,-8.758438575554546,0.8467835142834418,1.2149340775208768
69,-7.633694563333719,0.8453187805854125,1.1601441750176789
70,-8.539951068131941,0.8442061133413995,1.1692420533808143
71,19.787842046021098,0.8408299915437014,0.11935569731349017
72,-8.639342194552235,0.8396920158949879,1.1736253590956622
73,-8.588407231224206,0.8385399067960764,1.1466255718847838
74,-8.313503774805094,0.8369853890086624,1.1737527003671324
75,-7.631966438322325,0.8354129911526337,1.1696660021093166
76,-8.569107045670485,0.8338228327287155,1.1856811928492523
77,-8.352118773052739,0.8322150344166764,1.2309047052387265
78,-8.643857128446783,0.8309957302674977,1.2412878124755704
79,-7.76017843142167,0.8293521644262718,1.1930195499235372
80,-0.1497552854006834,0.8256202378261621,0.22400269995261526
81,-7.188239897113734,0.8235288877770925,1.1543599619965763
82,-8.56244937768266,0.822261340074354,1.1464427039079377
83,-8.469561247047867,0.8205539585076064,1.2189123005815423
84,-8.611590997394867,0.8192605146543682,1.106708731056712
85,-8.296958653686898,0.8175188321403657,1.1436810974490037
86,-8.125361374717764,0.8153217621265022,1.1685391298135621
87,-10,0.8148780042067055,1.5
88,-8.707055713445722,0.8135330028676696,1.206924585616479
89,-7.576037230550918,0.8117230332210972,1.1849539409605143
90,-10,0.8112661364838926,1.5
91,-8.67008855021269,0.8098818921599242,1.2177501855839499
92,-7.548974439145344,0.8080199335209922,1.1267159407271774
93,-8.555654771670158,0.806611326854944,1.166332373002281
94,-8.230218075346983,0.8047171295147902,1.1887924777435925
95,-8.48197425819358,0.8028075992129801,1.1836252965948413
96,-8.649418579605896,0.8013635953098361,1.1962153153399113
97,21.427600147629207,0.79700335977816,0.06654663965370144
98,-9.425973881259026,0.795540667100076,1.2067189958306723
99,-8.642389548990284,0.794065957023981,1.2173021240378532
100,-7.633763780985541,0.792084424356382,1.1797874231928913
101,-8.695126827732762,0.7905869268009122,1.1684794583539855
102,-8.643870037675995,0.789077669436161,1.2043726611576802
103,-8.73748290729121,0.7875567365358622,1.2361645920789692
104,-8.646538430694246,0.7860242129009737,1.1992861255456306
105,19.352935041132973,0.7819139966555746,0.04833503967878257
106,-8.682597817601806,0.7803639825781187,1.186160297118409
107,-10,0.7798431753805309,1.484596424440087
108,-0.7640896975919027,0.7751290817629307,0.08660637634300698
109,-8.340490901735148,0.7730244334692569,1.187433481288073
110,-8.697540570477553,0.7714355281523316,1.2161141082312963
111,-8.664859187689373,0.7698357177264483,1.2115895120660323
112,-8.3219406718189,0.767689015720248,1.2008556375830441
113,-7.563193286826909,0.7655296345877474,1.166775013608716
114,-7.64628609324927,0.7633577274700772,1.2041036590580174
115,18.898417506108636,0.7579095628763075,0.01996453384792116
116,19.455509117807633,0.752999618744713,0.03898790300419284
