i_episode,cumulated_reward,epsilon,error_dist
0,-8.636928010581595,0.9,1.2112544600380686
1,-8.756646817634417,0.899983000169999,1.2045843122384592
2,-7.528023572844473,0.8999376689521664,1.1629153176914262
3,-9.465820571345086,0.8998866742218865,1.2080858343884817
4,-7.537886244625518,0.8997960244780417,1.2177704104467257
5,-10,0.8997676984159961,1.4740293086701872
6,-8.37457062165896,0.8996317464606962,1.238221499894113
7,-8.516836784071106,0.899473163336242,1.154785514196073
8,-7.302131349455575,0.8992466673601579,1.1926833764129643
9,18.557808412567645,0.8988391267773898,0.04007729363684584
10,-8.610018308535338,0.8986127998551797,1.2059741767806473
11,-7.399211363780466,0.8983016988672327,1.2310400746662578
12,-8.300317742804067,0.8980302857520097,1.1022570292557958
13,-7.636766236804052,0.8977363528709253,1.1880793879946514
14,-8.248922010428645,0.8974199237029736,1.2095949280571106
15,-7.508356797741765,0.8970810235180481,1.1870356114516474
16,-8.326936538356827,0.8967196793735797,1.1728952690769863
17,-7.637442663647864,0.8963359201109357,1.1917901514309774
18,-8.717015848257669,0.8960312940156828,1.218609845184826
19,-8.60012427228145,0.8957098631996798,1.1847629886890703
20,-10,0.8955971094016735,1.4595569105027737
21,-8.66516275273628,0.8952420331869495,1.1707132798236533
22,-8.546624889496726,0.8948702084997774,1.174308564368042
23,-9.491684419428255,0.8944816575774313,1.2036852813246324
24,-8.655770576011825,0.8939413622295351,1.2301288818589209
25,-8.65082463819315,0.8935194970235109,1.1874806604554078
26,-8.567197043557023,0.8930809809091298,1.151232223990435
27,-8.23036173530422,0.8924741810770286,1.1507271603038847
28,24.48123854837793,0.8905891509333708,0.043438595656326816
29,-8.641514294536162,0.8901017505855938,1.2174655243217918
30,-8.600130571456322,0.8895978407233184,1.2097612224168186
31,-8.553591821647933,0.8890774513994302,1.19417519738696
32,-5.399926518334955,0.888004119340702,0.6228051756643037
33,-8.600446974204498,0.8874512190990872,1.1587195053744423
34,-7.420970550539604,0.8865026453441018,1.1737762006302506
35,-8.735312897487617,0.8859172983876974,1.2084419905247736
36,-7.5830342546946445,0.8851152028487048,1.211254854540593
37,-8.651119914762502,0.8844974461967483,1.208887540836379
38,-7.628180187268195,0.8836522504227851,1.2052404524235052
39,-8.608086809872338,0.8827857027652323,1.1869837066096185
40,-8.575107132619136,0.8818978716097453,1.186582694084733
41,-8.290941024542505,0.8809888269717416,1.164850160036914
42,-8.805858428546468,0.8802910894478724,1.2145547395459158
43,-8.575754711743263,0.8795773460645924,1.1371659913196945
44,-7.61680925562877,0.878604546132775,1.2049920228366542
45,-8.666888962742098,0.877859137525444,1.1800481179875093
46,-8.193070188520142,0.8768442529065712,1.1412444199627685
47,-7.4354532566778895,0.8755498777689563,1.210378020405585
48,-8.670384623934705,0.8747577301779786,1.2067144874593807
49,-7.6181088631354985,0.8734117254218091,1.187506452800893
50,-8.695018042885883,0.8725887252650492,1.2026672968422056
51,-10,0.8723090926386994,1.442009869542324
52,-1.3893849674641956,0.8700317148453359,0.25063638989722536
53,-8.646412133496597,0.8691629417586819,1.1244872475641774
54,-7.69581434139808,0.8679841960231661,1.2065842136276383
55,-8.212732403816569,0.8667853652264847,1.1204062833565063
56,-7.280380039522404,0.8652621213479867,1.1960376745405046
57,-7.649790317230641,0.8640238642373478,1.1863044200892583
