i_episode,cumulated_reward,epsilon,error_dist
0,-7.567159243417528,0.8999915000424998,1.5
1,-7.938408450471709,0.8999702505206191,1.1767785716301524
2,-6.843489029725001,0.8999065051423115,0.7509832365896688
3,-6.585751834302171,0.8998073551672394,0.623006209334193
4,-7.2000426274567335,0.8996728129875415,1.5
5,22.015673244051275,0.8992523290234794,0.30762382080843825
6,-7.557876178661983,0.899057023448806,1.5
7,-6.772531860341731,0.8987811247521518,0.654980123451414
8,-10,0.8987217121528843,1.4446903344018405
9,25.347623722452227,0.8979751655748615,0.26417842284696985
10,-4.976672996048475,0.8974114495461077,0.1213863067635701
11,-7.359606952640907,0.8970584349919363,1.0437779829241183
12,-7.363170558217165,0.896682988982438,0.7692545555682082
13,-7.93835203498672,0.8963867017895775,1.2172086030596978
14,-7.601176359504501,0.8959720738978301,1.44256115278231
15,-6.486720628081549,0.8954223707226826,1.5
16,-7.561249902703241,0.894957516265479,1.5
17,-10,0.8948378224291884,1.4410695341740138
18,-7.172846700958921,0.8942185018047238,1.4656191513827121
19,-7.554613986733681,0.8936980608810551,1.5
20,-6.49843774724154,0.8930163471782506,1.5
21,-6.933090666728031,0.8924460990723613,1.1926938251424701
22,-4.878841142757359,0.8913951016593886,0.37581211579698837
23,-10,0.8912394579630675,1.4426302842194216
24,23.488459233965706,0.8896076360885993,0.2980543874140267
25,18.959193227077584,0.888203867458183,0.2784278410077223
26,-6.882643906976216,0.8874693640720704,1.1595831993358225
27,-10,0.8872823501314283,1.455532820378547
28,-5.053724740227559,0.8859354101253718,1.2498620840148977
29,22.12565143752651,0.8841067147295395,0.24839448698965097
30,-7.299468339512846,0.8832591371611672,0.8930550633768435
31,-10,0.883043906352577,1.4899245371575816
32,-5.67010301627444,0.8817245776052448,0.761185368335662
33,-7.569195682461455,0.8808184917221715,1.5
34,-6.286480787376211,0.8796561596560544,1.0008152697248052
35,-6.652212669236018,0.8784609337915409,0.6772608845005597
36,-6.5592268136181975,0.877232961044694,1.5
37,-7.5621683812639855,0.8762271062944745,1.5
38,20.514674727070926,0.8741531295565039,0.28440402364338263
39,-6.9328320238778725,0.8730851702084571,1.1467318199564365
40,-7.722501064888194,0.8719966745466929,1.0817538697644389
41,-10,0.8717213517798581,1.4443777630975756
42,-7.936551507281749,0.8708877277435684,1.1732061152892845
43,-10,0.8706073056780869,1.4417386170011732
44,-7.994272957656531,0.8697584164926428,1.1791278676434478
45,-7.631554766824207,0.8686088289973852,1.5
