i_episode,cumulated_reward,epsilon,error_dist
0,-0.5410052774821441,0.9,0.12315585840958732
1,-8.657747844790494,0.8999974500038251,1.1715430173902293
2,-8.81789474405905,0.899992350034425,1.1931301302070005
3,-10,0.8999898000611999,1.4586065675482491
4,-8.66960026941107,0.8999796002447983,1.2123013248152847
5,-10,0.8999753503574218,1.455373293713273
6,19.815984417357132,0.8999345525197606,0.03819423467122431
7,-8.724029476915058,0.899916704081567,1.177727858145189
8,-7.643799336993948,0.8998895071821892,1.1876047383254984
9,-8.475333908722249,0.8998589117106525,1.2007816631626558
10,18.200706163844004,0.8997824278504238,0.04671487455805389
11,-7.271454293453738,0.8997356911021643,1.1537899045266482
12,-8.30555867353044,0.8996949047678714,1.1739239936818746
13,-8.547643518063792,0.8996617673127699,1.1599221359493888
14,-7.692467643266966,0.8996141875860452,1.2168165467979226
15,-8.59374495488891,0.8995759558078253,1.203404782910748
16,-8.181019938898816,0.8995215846865479,1.1493968569383746
17,-8.64592981332181,0.8994782601905128,1.2050867606868867
18,-7.681186402124049,0.8994170999575739,1.178972898630829
19,-8.700099986218651,0.8993686845627282,1.165799437913026
20,-8.315025205816076,0.8993007377858705,1.1911649814445826
21,-8.393378395609039,0.8992293995201457,1.1896435919990156
22,-8.576591944256416,0.8991733522293582,1.130965087165317
23,-8.782387141780909,0.8990952318745445,1.2415736583977968
24,-8.562378273727557,0.8990340992186516,1.1288768214633662
25,-8.646046712337773,0.898970424049059,1.1899258661929963
26,-10,0.8989483511049833,1.5
27,-8.343674451317092,0.8988566696339527,1.1788485326064746
28,-8.72326316348351,0.8987616030107839,1.1779750163162306
29,19.864423088725932,0.8985401051391276,0.058973015630190445
30,1.3052610612142281,0.8982855812880726,0.10482840749995491
31,-7.645590648237009,0.8981804003973431,1.199239020278798
32,-8.647295285058483,0.8980989789871953,1.1791273450297184
33,21.00792233875406,0.8978471309917151,0.05498466182555762
34,-8.668926826690651,0.8977606549947048,1.1782152514023911
35,-8.663517411192387,0.8976716447990474,1.220502106248995
36,-8.716099280002746,0.897580101204852,1.2304463276466662
37,-8.581689349150023,0.8974860250349422,1.158086063295191
38,-8.629410850728144,0.897389417134843,1.2057796060669643
39,-8.686359272775817,0.897290278372769,1.2228275235458805
40,-8.831088701880505,0.8971886096396103,1.1859710792166176
41,-8.68379924175681,0.8970844118489202,1.1879174558352845
42,-8.598830242517264,0.8969776859369007,1.1735242082723745
43,-7.7367956974054,0.896832018302695,1.2330273233592413
44,-7.579493030016669,0.8966829889824385,1.1751122940051892
45,-8.65316187145652,0.8965686944939774,1.2067992752023982
46,-8.661470192371514,0.8964518760747936,1.2085644533826452
47,-8.647141159414147,0.8963325347740264,1.1785706400312121
48,-8.657295513153397,0.8962106716633735,1.187860178431945
49,-7.479130882433763,0.89600337544364,1.126644184413727
50,-8.602492726349832,0.8958764844543854,1.1807638923723875
51,-8.690472122734061,0.8957470752523203,1.1741970725777755
52,-8.72426450499477,0.8956151489990963,1.1221762459426354
53,-8.67862868300309,0.8954807068788374,1.215028365955861
54,-10,0.8954350521533546,1.5
55,1.6870505727440115,0.8949701907232814,0.20649393009521907
