i_episode,cumulated_reward,epsilon,error_dist
0,0.23684211239742448,0.9,1.204497783016672
1,0.27896515438301206,0.8999974500038251,1.1962216609783407
2,1.2847873376110486,0.899990650051425,1.2007178304830397
3,0.29570998235717627,0.899983000169999,1.1238620707816533
4,0.2728750735386387,0.8999728004351956,1.1785859097342088
5,0.4056206471364583,0.8999558011491803,1.2092122310280926
6,-0.009971331422082397,0.8999405020824517,1.190302395436269
7,0.19747828539253431,0.8999226535193185,1.165305506401552
8,0.028939936979406777,0.8999022556204099,1.1761733347224814
9,1.3051914261236863,0.8998716596899378,1.2064261164060865
10,0.1974213185266116,0.8998461639225855,1.1753723524415995
11,0.2884436447369787,0.8998181194619121,1.1949986767545633
12,0.2684596969248325,0.899787526560287,1.205129282437568
13,0.2866355202907247,0.899754385493006,1.1917927603431482
14,0.25025568416156707,0.8997186965582882,1.1904459155279017
15,0.5326743110337628,0.899667714965958,1.2036175238994027
16,0.2680685367091227,0.899626931894441,1.2080075185065215
17,1.289544325513884,0.899569159227365,1.1881397623726957
18,0.24789296618528778,0.8995232837314163,1.1673867342820718
19,0.3107505570752349,0.8994587224152139,1.1842467688151794
20,0.31798639915997917,0.8994077564208641,1.1730324435868396
21,0.2590827724960354,0.8993542454178239,1.186113525538989
22,0.314513823542383,0.8992981898874791,1.156354875642114
23,0.3005502478974691,0.8992395903340847,1.1987199436632188
24,-1,0.8992192088284958,1.4420171254053953
25,0.5136716634406222,0.8991342911535676,1.1775695483790205
26,0.226744288908876,0.8990680612618571,1.2162792133595004
27,1.2171850655562033,0.8989763668628276,1.2189993572461992
28,0.5407646124215173,0.8988812868343198,1.2482612330644105
29,0.6001042215131858,0.8987828223160994,1.1605058355424998
30,0.27226491060009916,0.8987064352995583,1.208167678811829
31,1.2748630392653468,0.8986012022261667,1.1609959097555103
32,0.24304411877801546,0.8985197404209821,1.1728155628210475
33,0.2609719077318007,0.8984357411247144,1.2300857992566208
34,-0.04685100443569579,0.8983492050925324,1.190674655844728
35,0.2696722029848979,0.898260133102359,1.2076236364372144
36,0.5515486145752571,0.8981379924375309,1.1447139736161576
37,0.21129095901436634,0.898043854345131,1.2164372410149726
38,1.2893738865945727,0.8979149614753767,1.1995982567255385
39,0.19377351663114428,0.8978157612282117,1.2039280712734017
40,-0.09045626003260732,0.8977140294408938,1.2014314090304423
41,0.3998766279563133,0.8975750157395006,1.185320380759303
42,0.1695414872569596,0.8974682280152851,1.1667798395804398
43,0.29981386983660396,0.8973589116649272,1.1964193782620218
44,1.278483771146298,0.897209789619599,1.1708202492178006
45,0.04948810365417833,0.8970954240178521,1.159311082245149
46,0.2772720371890447,0.8969785329150095,1.1937303861929651
47,0.2608330921619726,0.8968591173608629,1.2206286240799065
48,0.5372572674552176,0.896696536018638,1.1984707014710558
49,0.2403496654114936,0.8965720807755277,1.2066228102740748
50,0.29718174329992286,0.8964451044868711,1.1860039548090706
51,0.07562855287934966,0.896315608292596,1.1720985090166263
52,0.5783519094904763,0.8961395929523012,1.1644327499332987
53,1.2830982935815092,0.8959602303717008,1.2112047775704373
54,0.24234839782156037,0.8958231959144712,1.1917095767373713
55,0.20404430986329625,0.8956836466002802,1.2170078842372178
56,0.32955873956565696,0.8955415836812707,1.1333610784655659
57,0.15998855453650962,0.8953970084319972,1.2071826081121368
58,0.2861960721007011,0.8952499221494076,1.1900180850821904
59,0.30692729466100666,0.8951003261528232,1.1706505851437068
60,1.2583821472539705,0.894897526411489,1.2440289920284053
61,0.3012815003455991,0.8947429243106793,1.1743312912396255
62,0.324605989989599,0.8945858167382146,1.163363304633301
63,0.2605909977200427,0.8944262051026258,1.2034547445169157
64,0.30311736337109574,0.8942640908347139,1.194487084344366
65,0.6402115072988948,0.8940446107047502,1.1502758025463173
66,0.11387662964496315,0.893877506415701,1.1974260159603825
67,0.28575626189839887,0.893707904082517,1.1947200645547191
68,0.30572646099061407,0.8935358052247645,1.1502358377434698
69,0.32116107718096565,0.893361211384169,1.1682053646509514
70,0.2729119665382149,0.8931841241245912,1.164531634337505
71,0.2564005887678833,0.893004545032005,1.2053810270050032
72,0.2839193499202821,0.8928224757144723,1.2176841184133769
73,0.2664206299254508,0.8926379178021197,1.1945690327192813
74,0.2544511456612324,0.8924508729471144,1.1899449597115443
75,0.2874861305634,0.8922613428236399,1.194707427688259
76,0.40404620369324395,0.8920053342906901,1.2154343437933013
77,2.7771613379022817,0.8914868187239577,0.08937952488365415
78,0.2485353730297195,0.8912899338448056,1.1782768345071706
79,0.056329340261021876,0.8910905717558252,1.1605526321742887
80,0.5600318178970034,0.8908214658321076,1.185277943583962
81,0.21421847710888953,0.8906171710387331,1.2383535275946689
82,0.2396837444894644,0.8904104046479662,1.174173928246803
83,0.12334925893824633,0.8902011685081893,1.194723349792943
84,0.2869865360599042,0.889989464489552,1.1536312556020052
