i_episode,cumulated_reward,epsilon,error_dist
0,-8.67980844121795,0.8999957500106249,1.2158578733170406
1,-7.6412867204455655,0.8999702505206191,1.2115573907319945
2,-8.638001612358437,0.8999362523905653,1.2046058334353769
3,-8.65871293081617,0.8998895071821889,1.1922169839454122
4,-8.589467637374696,0.8998300169988669,1.1773572128404397
5,-0.24021808042778936,0.8995397080070027,0.24271334281996113
6,-8.649148874907517,0.8994250278875039,1.1959926900725888
7,-8.573432540890122,0.8992976236888743,1.165195522099287
8,-7.520174957244519,0.8991079683985461,1.123252987766058
9,20.052102514050738,0.8985986564263779,0.08949832670500608
10,-9.465447790855215,0.8984035011791137,1.2336157002297392
11,-7.553113987139034,0.8981235742142142,1.2007494163637529
12,-8.698085899614657,0.8978988512441561,1.1830206200073774
13,-7.269537884434132,0.8974961949282608,1.2126060680289108
14,-7.648459493077112,0.8971487927106614,1.2264779346598762
15,-10,0.8970584349919363,1.5
16,-9.217519481901762,0.8967789518256477,1.2261836949000613
17,-8.579801364587563,0.8964868634754055,1.1400893328125221
18,-8.65542053643291,0.8961821830503214,1.2094620943452898
19,-8.706168224497194,0.8958649242214258,1.1852278639853384
20,-8.746434932335323,0.8954223707226826,1.2144907932829705
21,-8.646738837054631,0.8950758185987263,1.198333008486508
22,-8.424772602147232,0.8945942626386117,1.1858389303786028
23,-7.660837002992011,0.8940904717078112,1.2028838587834645
24,-8.639189171781553,0.8936980608810551,1.1756537143614025
25,-8.654107717020569,0.8932931829902996,1.257560506937714
26,20.54373565887248,0.8918537869701868,0.07074143097069252
27,-8.598345002978002,0.8913951016593886,1.1804619992885317
28,-1.6515829925563033,0.8899449462276794,0.12595651496481627
29,-8.599793026784289,0.8892648662907928,1.1999903124759854
30,-8.666890820433487,0.888740489634136,1.172046840093032
31,-8.573275592866679,0.888203867458183,1.179271563344702
32,-8.582189638697029,0.887655023690954,1.206629989394108
33,-8.63351699013634,0.8870939827947688,1.2542688783503386
34,-8.622491510807732,0.8865207697644311,1.1844944848346106
35,-8.557795387871701,0.8859354101253718,1.1798634344854528
36,-7.690880129164414,0.8851360809897513,1.1924767455984888
37,-8.687418074788333,0.8845224814956615,1.1900479647319864
38,-8.661270107810806,0.8838968242853212,1.1947828166534493
39,-7.285982069622588,0.8828273430913693,1.225735812989057
40,-8.60502243578833,0.8821696693056771,1.1491384669752387
41,-9.248125344473213,0.881500042282924,1.2171371091789935
42,-8.58996217054025,0.8808184917221715,1.1464620445979246
43,-8.206622834759342,0.879891262205912,1.2027330271564454
44,-8.38319500465689,0.8789429620776655,1.2126778994070944
45,-8.227159650325369,0.8779736659608354,1.1879737843832516
46,-7.608291567958982,0.8769834500712428,1.2087535673539729
47,-7.804197835585114,0.8759723922071402,1.1758706604913216
48,-7.638980000576938,0.8749405717390254,1.2161509519847722
49,-8.802366826979476,0.8741531295565039,1.2220526834913452
50,-8.680176621106055,0.8733540886183407,1.22274087635853
51,-8.705996270883164,0.8725434841293016,1.24169877625208
52,-8.657300749858228,0.8717213517798581,1.246933200772356
53,-8.727690780105865,0.8708877277435684,1.2167713342482922
54,-8.735151119495175,0.8700426486744253,1.2394228787771426
55,-8.632852932002248,0.8691861517041705,1.228052618545477
56,-8.72919121525485,0.8683182744395767,1.2015971608509493
57,-8.651923418897432,0.8674390549596952,1.1856760003303066
58,-8.57422260512762,0.8665485318130733,1.1443061622237478
59,-8.553433466976841,0.8656467440149374,1.147887428973678
60,-8.556405533976905,0.8647337310443444,1.1443371764629218
61,-8.657252869771156,0.8638095328413039,1.2028224261058351
62,-7.5755053485660735,0.862559939209505,1.1326955067338187
63,-8.715300547879616,0.8616098000204426,1.1714307822589631
64,-8.565971227228344,0.8603257679640379,1.2140385120422317
65,-8.20546663014295,0.8590221931369346,1.1379948691226647
66,-8.552276406680079,0.8580317477220157,1.1470112555041223
67,-8.188022534508107,0.8566942166874062,1.1868761086292088
68,-8.600846719240934,0.8556784220593854,1.224358817521059
69,-8.461908138795158,0.8543072512591289,1.197306521211761
70,-8.630035281381538,0.8532663474994012,1.1894849842580428
71,-8.19227236921503,0.8518618606756849,1.1587275940590225
72,-8.651023989171094,0.8507960932933984,1.2173668283449175
73,-8.76796171972573,0.8497197465533631,1.2146750744768104
74,20.626252440755813,0.8464276971188112,0.06912864645639494
75,-8.614623443862179,0.8453095019204315,1.1558254712722582
76,-7.588161946896125,0.843802494495599,1.1205250647404519
77,-8.773507437735763,0.8426602415230469,1.2099442433738685
78,-7.50388042815759,0.8411213342429069,1.2117613306545278
79,-8.676043582902189,0.8399552904436067,1.1080517959870981
80,-8.20696621265984,0.8383848425295592,0.8017126672757849
81,21.07174903530943,0.8347862200008037,0.050911011809113525
82,-8.656628407002309,0.8335668257534403,1.189647777540467
83,-8.65873795066653,0.8323375910387534,1.2417996932764803
84,-8.693559336968843,0.8310985681419946,1.191337098343336
85,17.599270334940734,0.8277470552158961,0.022627839366467246
86,-8.736097504239684,0.8264725953880497,1.251725759338778
87,-8.897538890774301,0.8251885960452142,1.2478432996527888
88,-8.59914654028748,0.8238951114500722,1.1486312265673158
89,-10,0.8234618515117654,1.3229096632044453
90,-8.559843652839128,0.822155804902945,1.1475760703162734
91,-8.656667148577496,0.8208404009561096,1.2060622189377936
92,-8.729932796528237,0.8195156950401369,1.2101765516558463
93,-8.090307940798413,0.8177350470602571,1.1172584110809305
94,-7.680591236678552,0.8159380941853849,1.2643670969155765
95,-8.678403321432189,0.8145797599464762,1.1763662466714364
96,-8.609342612441985,0.8132123863406493,1.1143080847516844
97,-8.64249045177313,0.8118360305181177,1.2043674753934852
98,-8.748394042753443,0.8104507499302932,1.232397823115658
99,-8.697714158543613,0.8090566023257988,1.2104053732402673
100,-8.261502864484942,0.8071840460770444,1.200181800007313
101,-8.634518157747857,0.8052959678404241,1.2070818467643476
