i_episode,cumulated_reward,epsilon,error_dist
0,-8.537161508052279,0.8999915000424998,1.2141080999281568
1,-8.386456169571083,0.8999603342588746,1.2432737491574124
2,-1.9917623402890996,0.8998300169988669,0.17262483313935317
3,-8.662157784010429,0.899757784517346,1.1902111052152982
4,-8.728823800833698,0.8996728129875415,1.265125089742366
5,-8.591082923720846,0.8995751062322942,1.1522098828456426
6,-8.69549500934278,0.8994646686470825,1.2101683668041412
7,-8.673493949404513,0.8993415051996942,1.20522193610245
8,22.519949726819245,0.8988391267773899,0.046414914881513475
9,-8.639852698400487,0.8986608892763591,1.2164553285183575
10,-8.648725525062392,0.8984699620563897,1.1669907645142616
11,-8.61100463083694,0.8982663536994765,1.1930513852376432
12,-8.534537700387919,0.8979751655748615,1.2090431842797595
13,-8.670695646099706,0.8977420044654503,1.2002441997208126
14,-8.68488525205878,0.8974961949282608,1.1841879102884767
15,-8.620727051395566,0.8971487927106614,1.2072353951496007
16,-8.668960273352727,0.8968735140882296,1.1762731397944366
17,-8.344744626525697,0.8964868634754055,1.1917312591320013
18,-8.53239669556567,0.8960778270164995,1.2256044436473064
19,-8.632193575488522,0.8957563785213155,1.174816004881223
20,20.2943197963196,0.8947167376859207,0.07350707951149472
21,-8.052815412543039,0.8942185018047238,1.1475670814873609
22,-8.596693943133197,0.8938302505985173,1.1773392238579417
23,-8.732874110749322,0.8934295264090124,1.1990748343933484
24,-8.565738281000591,0.8930163471782506,1.14972254570543
25,-8.655581169635882,0.8925907313999549,1.1853666732564008
26,-8.71840958516151,0.8921526981181507,1.2049750477363432
27,-8.818957897729682,0.8917022669257453,1.1835021288530962
28,-8.335945267496342,0.8910824412529299,1.2643427716113536
29,-8.762833284003154,0.8906031608693015,1.212037441511455
30,-8.285066153769893,0.8899449462276794,1.178815579311926
31,2.2390041148169804,0.888203867458183,0.055358422078837594
32,-8.646312342785915,0.887655023690954,1.1696267606710717
33,-8.636544793252476,0.8869042629943916,1.2237362115363228
34,-7.731444106956776,0.886131878030826,1.2198928536545337
35,-8.756105209277239,0.885538435094596,1.1946258662800215
36,-8.652112913066913,0.8849328892660394,1.187727922277898
37,-8.532810562799796,0.884315267476229,1.1976348412319333
38,-7.696229922818592,0.8834730344553504,1.1970130029050667
39,-8.674630255440428,0.8828273430913693,1.2093480308592697
40,-8.597918019837326,0.8821696693056771,1.2727495875936812
41,-8.500514558801061,0.8812741821188319,1.1851235013396528
42,-8.703214484578401,0.8805886637337995,1.191570057783924
43,-7.551684918846144,0.8796561596560544,1.145922964143094
44,-7.628673156348767,0.8787026034723453,1.1510737596852465
45,19.54896737903641,0.8764805214620779,0.12211982252160246
46,-8.327124243365397,0.875459072276795,1.1671254999948981
47,-7.583308072216189,0.8744169007591036,1.1873171692727256
48,-8.683265973389805,0.8736217221852406,1.256238933264155
49,-8.912988756611915,0.872814968271484,1.146983284306233
50,-8.579299111224865,0.8719966745466929,1.1869616113320698
51,-8.549326056497165,0.8711668770236897,1.1945847058192234
52,-8.659104647424153,0.8703256121966189,1.186713782129553
53,-8.683853270691122,0.869472917038273,1.1940997977525107
54,-8.676539448290194,0.8686088289973852,1.1934171228330872
55,-7.525875590119361,0.8674390549596952,1.2220278391685897
56,-8.667317061232449,0.8665485318130733,1.1749638197427859
57,0,0.8665485318130733,1.458224257441836
